seed,step,action,state_cpu_load,state_ram_available,state_queue_depth,state_spot_price,state_dag_ready_nodes,state_job_priority,state_deadline_urgency,state_recent_failures,step_cost,delta_value,delta_risk,reward,cumulative_reward,running_tasks,completed_jobs,failed_jobs,cpu_in_use,ram_in_use,queue_depth,spot_price,prob_Execute_Ready_Job,prob_Defer_Job,prob_Scale_Up,prob_Scale_Down,prob_Reprioritize_Queue,prob_Pause_LowPriority_Job,logit_Execute_Ready_Job,logit_Defer_Job,logit_Scale_Up,logit_Scale_Down,logit_Reprioritize_Queue,logit_Pause_LowPriority_Job
203,90,Execute_Ready_Job,0.2,0.875,1.0,0.17,1.0,0.5491,0.7561,0.0,0.44000000000000006,0.0,0.0,-0.04400000000000001,68.4212,2,20,4,4,5,120,0.1,0.2369,0.1625,0.1668,0.1558,0.1374,0.1407,0.399,0.022,0.048,-0.02,-0.146,-0.122
203,91,Execute_Ready_Job,0.4,0.6875,1.0,0.1,1.0,0.5491,0.7561,0.0,0.13999999999999999,0.0,0.0,-0.013999999999999999,68.4072,1,20,4,1,2,123,0.1,0.2378,0.1643,0.1655,0.1567,0.1365,0.1393,0.401,0.032,0.039,-0.016,-0.154,-0.133
203,92,Execute_Ready_Job,0.1,0.875,1.0,0.1,1.0,0.5491,0.7561,0.0,0.442,0.0,0.0,-0.0442,68.363,2,20,4,3,4,122,0.13,0.2366,0.1629,0.166,0.1572,0.1374,0.1398,0.395,0.022,0.041,-0.014,-0.148,-0.131
203,93,Execute_Ready_Job,0.3,0.75,1.0,0.13,1.0,0.5491,0.7561,0.0,0.4,0.0,0.0,-0.04000000000000001,68.323,2,20,4,4,4,121,0.1,0.2375,0.1635,0.166,0.1564,0.1369,0.1397,0.4,0.027,0.042,-0.017,-0.151,-0.13
203,94,Execute_Ready_Job,0.4,0.75,1.0,0.1,1.0,0.5491,0.7561,0.0,0.6400000000000001,0.0,0.0,-0.06400000000000002,68.259,3,20,4,6,7,120,0.1,0.2372,0.164,0.1659,0.1566,0.136,0.1402,0.399,0.03,0.042,-0.016,-0.157,-0.127
203,95,Execute_Ready_Job,0.6,0.5625,1.0,0.1,1.0,0.5491,0.7561,0.0,0.748,0.0,0.0,-0.0748,68.1842,3,20,4,6,8,119,0.11,0.2381,0.1652,0.1652,0.1565,0.1357,0.1393,0.403,0.037,0.037,-0.017,-0.159,-0.133
203,96,Execute_Ready_Job,0.6,0.5,1.0,0.11,1.0,0.5491,0.7561,0.0,0.494,0.0,0.0,-0.0494,68.1348,2,20,4,3,5,119,0.13,0.2385,0.1653,0.1649,0.1565,0.1361,0.1387,0.405,0.038,0.035,-0.017,-0.157,-0.138
203,97,Execute_Ready_Job,0.3,0.6875,1.0,0.13,1.0,0.5491,0.7561,0.0,0.44000000000000006,0.0,0.0,-0.04400000000000001,68.0908,2,20,4,4,5,119,0.1,0.2378,0.1637,0.1656,0.1566,0.1371,0.1391,0.401,0.028,0.039,-0.017,-0.149,-0.135
203,98,Execute_Ready_Job,0.4,0.6875,1.0,0.1,1.0,0.5491,0.7561,0.0,1.088,0.0,0.0,-0.10880000000000001,67.982,2,20,4,6,7,118,0.17,0.2376,0.1643,0.1656,0.1568,0.1363,0.1395,0.4,0.031,0.039,-0.016,-0.156,-0.132
203,99,Execute_Ready_Job,0.6,0.5625,1.0,0.17,1.0,0.5491,0.7561,0.0,0.13999999999999999,7.440000000000012,0.0,7.426000000000012,75.40800000000002,1,22,4,1,2,117,0.1,0.2385,0.1645,0.1657,0.1554,0.1362,0.1396,0.406,0.035,0.042,-0.022,-0.154,-0.129
203,100,Execute_Ready_Job,0.1,0.875,1.0,0.1,1.0,0.5462,0.7534,0.0,0.34,0.0,0.0,-0.034,75.37400000000001,2,22,4,3,4,116,0.1,0.2365,0.163,0.1658,0.1574,0.1374,0.1399,0.394,0.022,0.039,-0.013,-0.149,-0.131
203,101,Execute_Ready_Job,0.3,0.75,1.0,0.1,1.0,0.5462,0.7534,0.0,0.33,0.0,0.0,-0.033,75.34100000000001,1,22,4,3,3,117,0.11,0.2373,0.1639,0.1654,0.1571,0.1366,0.1396,0.398,0.028,0.038,-0.014,-0.154,-0.132
203,102,Execute_Ready_Job,0.3,0.8125,1.0,0.11,1.0,0.5462,0.7534,0.0,0.72,0.0,0.0,-0.072,75.269,1,22,4,4,4,117,0.18,0.2369,0.1636,0.1659,0.1568,0.1364,0.1404,0.397,0.027,0.041,-0.016,-0.155,-0.126
203,103,Execute_Ready_Job,0.4,0.75,1.0,0.18,1.0,0.5462,0.7534,0.0,0.6900000000000001,0.0,0.2,-0.269,75.0,1,22,5,3,3,116,0.23,0.2376,0.1634,0.1663,0.1555,0.1366,0.1406,0.402,0.028,0.045,-0.022,-0.152,-0.123
203,104,Execute_Ready_Job,0.3,0.8125,1.0,0.23,1.0,0.5414,0.7543,0.2,1.0,0.0,-0.2,0.1,75.1,1,22,5,4,4,116,0.25,0.2377,0.1647,0.1658,0.1541,0.1365,0.1413,0.406,0.039,0.046,-0.028,-0.149,-0.114
203,105,Execute_Ready_Job,0.4,0.75,1.0,0.25,1.0,0.5414,0.7543,0.0,1.8599999999999999,0.0,0.0,-0.186,74.91399999999999,2,22,5,6,6,115,0.31,0.2382,0.1629,0.1666,0.1543,0.1374,0.1406,0.406,0.026,0.049,-0.028,-0.144,-0.121
203,106,Execute_Ready_Job,0.6,0.625,1.0,0.31,1.0,0.5414,0.7543,0.0,0.8999999999999999,4.3799999999999955,0.0,4.289999999999996,79.20399999999998,1,23,5,3,3,115,0.3,0.2392,0.1633,0.1666,0.153,0.1374,0.1405,0.413,0.031,0.051,-0.034,-0.142,-0.119
203,107,Execute_Ready_Job,0.3,0.8125,1.0,0.3,1.0,0.5414,0.7536,0.0,0.9299999999999999,0.0,0.0,-0.093,79.11099999999998,1,23,5,3,3,115,0.31,0.2383,0.1621,0.1668,0.1536,0.1385,0.1406,0.408,0.023,0.051,-0.031,-0.135,-0.12
203,108,Execute_Ready_Job,0.3,0.8125,1.0,0.31,1.0,0.5414,0.7536,0.0,1.52,3.019999999999996,0.0,2.867999999999996,81.97899999999997,1,24,5,4,4,114,0.38,0.2384,0.1621,0.1668,0.1534,0.1387,0.1405,0.409,0.023,0.052,-0.032,-0.133,-0.12
203,109,Execute_Ready_Job,0.4,0.75,1.0,0.38,1.0,0.5386,0.7554,0.0,1.92,0.0,0.0,-0.192,81.78699999999998,2,24,5,6,6,113,0.32,0.2393,0.162,0.167,0.1521,0.139,0.1406,0.414,0.024,0.055,-0.038,-0.129,-0.117
203,110,Execute_Ready_Job,0.6,0.625,1.0,0.32,1.0,0.5386,0.7554,0.0,1.38,0.0,0.0,-0.13799999999999998,81.64899999999997,2,24,5,5,4,113,0.3,0.2398,0.1635,0.1661,0.1526,0.1381,0.1399,0.416,0.033,0.049,-0.036,-0.136,-0.122
203,111,Execute_Ready_Job,0.5,0.75,1.0,0.3,1.0,0.5386,0.7554,0.0,1.08,0.0,0.0,-0.10800000000000001,81.54099999999997,1,24,5,3,3,115,0.36,0.239,0.163,0.1665,0.1529,0.1379,0.1406,0.412,0.03,0.051,-0.034,-0.137,-0.118
203,112,Execute_Ready_Job,0.3,0.8125,1.0,0.36,1.0,0.5386,0.7554,0.0,0.68,4.280000000000001,0.0,4.2120000000000015,85.75299999999997,1,25,5,2,2,114,0.34,0.2389,0.1618,0.1669,0.1526,0.1394,0.1404,0.412,0.022,0.054,-0.036,-0.126,-0.119
203,113,Execute_Ready_Job,0.2,0.875,1.0,0.34,1.0,0.5389,0.7533,0.0,1.12,0.0,0.0,-0.11200000000000002,85.64099999999998,2,25,5,4,4,113,0.28,0.2384,0.1616,0.1667,0.1532,0.1397,0.1404,0.409,0.02,0.051,-0.034,-0.125,-0.12
203,114,Execute_Ready_Job,0.4,0.75,1.0,0.28,1.0,0.5389,0.7533,0.0,1.5959999999999999,0.0,0.0,-0.1596,85.48139999999998,3,25,5,8,7,112,0.21,0.2391,0.163,0.1659,0.1536,0.1385,0.1398,0.411,0.028,0.046,-0.031,-0.134,-0.125
203,115,Execute_Ready_Job,0.8,0.5625,1.0,0.21,1.0,0.5389,0.7533,0.0,1.672,0.0,0.0,-0.16720000000000002,85.31419999999999,3,25,5,8,7,111,0.22,0.2393,0.1652,0.1651,0.154,0.1364,0.14,0.412,0.042,0.041,-0.029,-0.15,-0.124
203,116,Execute_Ready_Job,0.8,0.5625,1.0,0.22,1.0,0.5389,0.7533,0.0,0.0,0.0,0.0,0.0,85.31419999999999,0,25,5,0,0,114,0.29,0.2392,0.1651,0.1652,0.1539,0.1363,0.1402,0.412,0.041,0.042,-0.029,-0.151,-0.122
203,117,Execute_Ready_Job,0.0,1.0,1.0,0.29,1.0,0.5389,0.7533,0.0,0.8400000000000001,0.0,0.0,-0.08400000000000002,85.23019999999998,1,25,5,3,3,113,0.28,0.2369,0.161,0.1668,0.1546,0.1398,0.1409,0.4,0.013,0.049,-0.027,-0.128,-0.12
203,118,Execute_Ready_Job,0.3,0.8125,1.0,0.28,1.0,0.5389,0.7533,0.0,1.8479999999999999,0.0,0.0,-0.1848,85.04539999999999,2,25,5,6,5,112,0.33,0.2384,0.1625,0.1662,0.154,0.1386,0.1403,0.408,0.024,0.047,-0.029,-0.135,-0.123
203,119,Execute_Ready_Job,0.6,0.6875,1.0,0.33,1.0,0.5389,0.7533,0.0,1.0499999999999998,5.0,0.0,4.895,89.94039999999998,1,27,5,3,3,111,0.35,0.2393,0.1632,0.1665,0.1525,0.1376,0.1409,0.414,0.032,0.051,-0.036,-0.139,-0.116
203,120,Execute_Ready_Job,0.3,0.8125,1.0,0.35,1.0,0.5288,0.7515,0.0,1.904,0.0,0.0,-0.1904,89.74999999999999,2,27,5,6,5,110,0.34,0.2388,0.162,0.1665,0.153,0.1393,0.1405,0.411,0.022,0.05,-0.035,-0.128,-0.12
203,121,Execute_Ready_Job,0.6,0.6875,1.0,0.34,1.0,0.5288,0.7515,0.0,2.1060000000000003,0.0,0.0,-0.21060000000000004,89.53939999999999,2,27,5,5,6,111,0.39,0.2395,0.1632,0.1662,0.1523,0.138,0.1407,0.415,0.032,0.05,-0.037,-0.136,-0.117
203,122,Execute_Ready_Job,0.5,0.625,1.0,0.39,1.0,0.5288,0.7515,0.0,0.0,0.0,0.2,-0.2,89.33939999999998,0,27,6,0,0,110,0.44,0.2403,0.1628,0.166,0.152,0.1394,0.1395,0.419,0.029,0.049,-0.039,-0.126,-0.125
203,123,Execute_Ready_Job,0.0,1.0,1.0,0.44,1.0,0.5248,0.7509,0.2,0.86,0.0,-0.2,0.114,89.45339999999999,1,27,6,2,2,109,0.43,0.2378,0.1621,0.1663,0.1517,0.1406,0.1415,0.409,0.026,0.052,-0.04,-0.116,-0.11
203,124,Execute_Ready_Job,0.2,0.875,1.0,0.43,1.0,0.5248,0.7509,0.0,0.9120000000000001,4.840000000000003,0.0,4.748800000000004,94.20219999999999,1,28,6,2,3,108,0.38,0.2389,0.161,0.1669,0.1518,0.1409,0.1405,0.413,0.018,0.054,-0.04,-0.115,-0.118
203,125,Execute_Ready_Job,0.2,0.8125,1.0,0.38,1.0,0.5261,0.7513,0.0,0.0,0.0,0.2,-0.2,94.00219999999999,0,28,7,0,0,107,0.31,0.2393,0.1617,0.1659,0.1528,0.1409,0.1395,0.413,0.021,0.046,-0.036,-0.117,-0.127
203,126,Execute_Ready_Job,0.0,1.0,1.0,0.31,1.0,0.5275,0.7495,0.2,0.48,0.0,-0.2,0.15200000000000002,94.15419999999999,1,28,7,2,2,106,0.24,0.2376,0.1634,0.1649,0.1538,0.1398,0.1407,0.405,0.031,0.04,-0.03,-0.125,-0.119
203,127,Execute_Ready_Job,0.2,0.875,1.0,0.24,1.0,0.5275,0.7495,0.0,0.7200000000000001,0.0,0.0,-0.07200000000000001,94.08219999999999,1,28,7,2,3,106,0.3,0.2381,0.1627,0.1651,0.155,0.1392,0.1398,0.405,0.024,0.038,-0.025,-0.132,-0.128
203,128,Execute_Ready_Job,0.2,0.8125,1.0,0.3,1.0,0.5275,0.7495,0.0,1.998,0.0,0.0,-0.1998,93.88239999999999,2,28,7,5,6,105,0.37,0.2387,0.1624,0.1653,0.1543,0.1398,0.1395,0.408,0.023,0.04,-0.029,-0.127,-0.129
203,129,Execute_Ready_Job,0.5,0.625,1.0,0.37,1.0,0.5275,0.7495,0.0,0.0,0.0,0.2,-0.2,93.68239999999999,0,28,8,0,0,104,0.41,0.2402,0.1632,0.1654,0.1526,0.1392,0.1395,0.417,0.03,0.044,-0.037,-0.129,-0.127
203,130,Execute_Ready_Job,0.0,1.0,1.0,0.41,1.0,0.5288,0.7515,0.2,0.0,0.0,0.0,0.0,93.68239999999999,0,28,9,0,0,103,0.34,0.2377,0.1625,0.1656,0.1525,0.1402,0.1414,0.407,0.027,0.046,-0.037,-0.121,-0.112
203,131,Execute_Ready_Job,0.0,1.0,1.0,0.34,1.0,0.5306,0.7531,0.2,0.8,0.0,-0.2,0.12,93.80239999999999,1,28,9,2,2,102,0.4,0.2376,0.1632,0.1648,0.1536,0.1397,0.141,0.405,0.03,0.039,-0.031,-0.126,-0.117
203,132,Execute_Ready_Job,0.2,0.875,1.0,0.4,1.0,0.5306,0.7531,0.0,1.1280000000000001,0.0,0.0,-0.11280000000000001,93.68959999999998,1,28,9,2,3,103,0.47,0.2388,0.1615,0.166,0.1528,0.1403,0.1406,0.41,0.019,0.047,-0.036,-0.122,-0.12
203,133,Execute_Ready_Job,0.2,0.8125,1.0,0.47,1.0,0.5306,0.7531,0.0,1.7600000000000002,0.0,0.0,-0.17600000000000005,93.51359999999998,2,28,9,4,5,102,0.4,0.2396,0.1612,0.1661,0.1518,0.1412,0.14,0.415,0.019,0.049,-0.041,-0.113,-0.122
203,134,Execute_Ready_Job,0.4,0.6875,1.0,0.4,1.0,0.5306,0.7531,0.0,0.72,0.0,0.2,-0.272,93.24159999999998,1,28,10,2,2,102,0.36,0.2404,0.1627,0.1652,0.1523,0.1401,0.1393,0.418,0.028,0.043,-0.038,-0.122,-0.128
203,135,Execute_Ready_Job,0.2,0.875,1.0,0.36,1.0,0.5281,0.7538,0.2,1.944,0.0,-0.2,0.005599999999999994,93.24719999999998,2,28,10,5,6,101,0.36,0.239,0.1641,0.1645,0.1526,0.1393,0.1405,0.413,0.037,0.039,-0.036,-0.127,-0.118
203,136,Execute_Ready_Job,0.5,0.625,1.0,0.36,1.0,0.5281,0.7538,0.0,1.7760000000000002,0.0,0.0,-0.17760000000000004,93.06959999999998,2,28,10,4,6,100,0.37,0.2406,0.1636,0.1646,0.1528,0.1394,0.139,0.418,0.032,0.038,-0.036,-0.128,-0.13
203,137,Execute_Ready_Job,0.4,0.625,1.0,0.37,1.0,0.5281,0.7538,0.0,2.294,0.0,0.0,-0.22940000000000002,92.84019999999998,3,28,10,5,8,99,0.37,0.2406,0.1632,0.1645,0.153,0.1401,0.1385,0.418,0.03,0.037,-0.035,-0.123,-0.135
203,138,Execute_Ready_Job,0.5,0.5,1.0,0.37,1.0,0.5281,0.7538,0.0,1.1199999999999999,0.0,0.0,-0.11199999999999999,92.72819999999999,2,28,10,2,4,99,0.4,0.2414,0.1639,0.1639,0.153,0.1401,0.1377,0.421,0.034,0.034,-0.035,-0.123,-0.141
203,139,Execute_Ready_Job,0.2,0.75,1.0,0.4,1.0,0.5281,0.7538,0.0,1.5579999999999998,0.0,0.0,-0.1558,92.57239999999999,2,28,10,3,5,98,0.41,0.2399,0.162,0.165,0.1531,0.1411,0.1389,0.414,0.022,0.04,-0.035,-0.117,-0.132
203,140,Execute_Ready_Job,0.3,0.6875,1.0,0.41,1.0,0.5281,0.7538,0.0,1.6720000000000002,0.0,0.0,-0.16720000000000002,92.4052,2,28,10,4,5,98,0.38,0.2404,0.1624,0.1649,0.1526,0.1408,0.1388,0.417,0.025,0.04,-0.037,-0.118,-0.132
203,141,Execute_Ready_Job,0.4,0.6875,1.0,0.38,1.0,0.5281,0.7538,0.0,1.84,4.079999999999998,0.0,3.895999999999998,96.3012,1,29,10,4,4,99,0.46,0.2403,0.1629,0.1649,0.1527,0.1399,0.1392,0.417,0.028,0.04,-0.037,-0.124,-0.129
203,142,Execute_Ready_Job,0.4,0.75,1.0,0.46,1.0,0.5287,0.754,0.0,2.64,0.0,0.0,-0.264,96.0372,2,29,10,6,6,98,0.44,0.2402,0.1621,0.1658,0.1514,0.1402,0.1403,0.419,0.025,0.048,-0.043,-0.12,-0.119
203,143,Execute_Ready_Job,0.6,0.625,1.0,0.44,1.0,0.5287,0.754,0.0,4.16,0.0,0.0,-0.41600000000000004,95.6212,3,29,10,8,8,97,0.52,0.241,0.1632,0.1652,0.1513,0.1394,0.1399,0.422,0.033,0.045,-0.043,-0.125,-0.122
203,144,Execute_Ready_Job,0.8,0.5,1.0,0.52,1.0,0.5287,0.754,0.0,4.48,0.0,0.0,-0.44800000000000006,95.17320000000001,3,29,10,8,8,96,0.56,0.242,0.1635,0.1654,0.1496,0.1394,0.14,0.429,0.037,0.049,-0.052,-0.122,-0.118
203,145,Execute_Ready_Job,0.8,0.5,1.0,0.56,1.0,0.5287,0.754,0.0,3.3600000000000003,0.0,0.2,-0.536,94.6372,2,29,11,6,6,96,0.56,0.2423,0.1632,0.1657,0.1489,0.1399,0.14,0.432,0.036,0.051,-0.055,-0.118,-0.117
203,146,Execute_Ready_Job,0.6,0.625,1.0,0.56,1.0,0.5243,0.7559,0.2,1.6500000000000001,2.5999999999999943,-0.2,2.6349999999999945,97.2722,1,30,11,3,3,97,0.55,0.242,0.1644,0.1649,0.1485,0.1398,0.1404,0.433,0.046,0.049,-0.056,-0.116,-0.112
203,147,Execute_Ready_Job,0.3,0.8125,1.0,0.55,1.0,0.5203,0.7549,0.0,1.04,3.030000000000001,0.0,2.926000000000001,100.1982,1,31,11,2,2,96,0.52,0.2406,0.1612,0.166,0.1501,0.142,0.1402,0.422,0.021,0.051,-0.049,-0.105,-0.118
203,148,Execute_Ready_Job,0.2,0.875,1.0,0.52,1.0,0.5181,0.7553,0.0,2.2,0.0,0.0,-0.22000000000000003,99.9782,2,31,11,4,4,95,0.55,0.24,0.161,0.1657,0.1509,0.1423,0.1401,0.418,0.019,0.048,-0.046,-0.105,-0.12
203,149,Execute_Ready_Job,0.4,0.75,1.0,0.55,1.0,0.5181,0.7553,0.0,2.7540000000000004,0.0,0.0,-0.27540000000000003,99.7028,3,31,11,5,6,94,0.51,0.2411,0.1617,0.1656,0.1499,0.1417,0.1399,0.425,0.025,0.049,-0.051,-0.107,-0.119
203,150,Execute_Ready_Job,0.5,0.625,1.0,0.51,1.0,0.5181,0.7553,0.0,1.564,0.0,0.0,-0.1564,99.54639999999999,2,31,11,3,4,93,0.46,0.2419,0.1627,0.1647,0.1504,0.1414,0.1388,0.427,0.031,0.043,-0.048,-0.109,-0.128
203,151,Execute_Ready_Job,0.3,0.75,1.0,0.46,1.0,0.5181,0.7553,0.0,0.616,0.0,0.0,-0.0616,99.48479999999999,1,31,11,1,2,93,0.44,0.2408,0.1622,0.1647,0.1516,0.1418,0.1389,0.42,0.025,0.041,-0.042,-0.109,-0.13
203,152,Execute_Ready_Job,0.1,0.875,1.0,0.44,1.0,0.5181,0.7553,0.0,1.41,0.0,0.0,-0.141,99.34379999999999,1,31,11,3,3,93,0.47,0.2396,0.1614,0.1649,0.1525,0.1423,0.1393,0.413,0.018,0.04,-0.038,-0.107,-0.129
203,153,Execute_Ready_Job,0.3,0.8125,1.0,0.47,1.0,0.5181,0.7553,0.0,3.15,0.0,0.0,-0.315,99.02879999999999,2,31,11,7,7,92,0.45,0.2402,0.1618,0.1653,0.1514,0.1413,0.1399,0.418,0.023,0.044,-0.043,-0.113,-0.122
203,154,Execute_Ready_Job,0.7,0.5625,1.0,0.45,1.0,0.5181,0.7553,0.0,2.94,4.63000000000001,0.0,4.33600000000001,103.3648,2,32,11,6,6,91,0.49,0.2417,0.1639,0.1645,0.1509,0.1397,0.1394,0.426,0.037,0.041,-0.045,-0.123,-0.124
203,155,Execute_Ready_Job,0.6,0.625,1.0,0.49,1.0,0.52,0.7551,0.0,1.2960000000000003,4.519999999999996,0.0,4.390399999999996,107.7552,1,33,11,2,3,91,0.54,0.2415,0.1631,0.1648,0.1506,0.1402,0.1397,0.425,0.033,0.043,-0.047,-0.119,-0.122
203,156,Execute_Ready_Job,0.2,0.8125,1.0,0.54,1.0,0.522,0.7545,0.0,2.7,0.0,0.0,-0.27,107.4852,2,33,11,5,6,90,0.5,0.2404,0.1612,0.1653,0.1511,0.1424,0.1397,0.419,0.019,0.044,-0.046,-0.105,-0.124
203,157,Execute_Ready_Job,0.5,0.625,1.0,0.5,1.0,0.522,0.7545,0.0,2.4,0.0,0.0,-0.24,107.24520000000001,2,33,11,5,5,91,0.48,0.2417,0.1629,0.1644,0.1508,0.141,0.139,0.426,0.031,0.04,-0.046,-0.113,-0.128
203,158,Execute_Ready_Job,0.5,0.6875,1.0,0.48,1.0,0.522,0.7545,0.0,0.0,0.0,0.2,-0.2,107.04520000000001,0,33,12,0,0,91,0.49,0.2412,0.1629,0.1647,0.151,0.1405,0.1397,0.423,0.031,0.042,-0.045,-0.117,-0.123
203,159,Execute_Ready_Job,0.0,1.0,1.0,0.49,1.0,0.5155,0.754,0.2,0.88,0.0,-0.2,0.112,107.1572,1,33,12,2,2,90,0.44,0.2387,0.1626,0.1644,0.1517,0.1417,0.1409,0.412,0.028,0.039,-0.041,-0.11,-0.115
203,160,Execute_Ready_Job,0.2,0.875,1.0,0.44,1.0,0.5155,0.754,0.0,1.23,4.789999999999992,0.0,4.666999999999992,111.82419999999999,1,34,12,3,3,89,0.41,0.2396,0.1618,0.1648,0.1524,0.1414,0.14,0.414,0.021,0.039,-0.039,-0.114,-0.124
203,161,Execute_Ready_Job,0.3,0.8125,1.0,0.41,1.0,0.5185,0.7557,0.0,2.576,0.0,0.0,-0.2576,111.5666,2,34,12,6,5,88,0.46,0.24,0.1626,0.1643,0.1528,0.1406,0.1398,0.415,0.025,0.035,-0.037,-0.12,-0.126
203,162,Execute_Ready_Job,0.6,0.6875,1.0,0.46,1.0,0.5185,0.7557,0.0,2.538,0.0,0.0,-0.25379999999999997,111.3128,2,34,12,5,6,89,0.47,0.2409,0.1633,0.1646,0.1512,0.1394,0.1405,0.422,0.033,0.041,-0.044,-0.125,-0.118
203,163,Execute_Ready_Job,0.5,0.625,1.0,0.47,1.0,0.5185,0.7557,0.0,1.404,0.0,0.0,-0.1404,111.1724,1,34,12,3,2,91,0.54,0.2415,0.1632,0.1641,0.1515,0.1406,0.1391,0.423,0.031,0.036,-0.043,-0.118,-0.128
203,164,Execute_Ready_Job,0.3,0.875,1.0,0.54,1.0,0.5185,0.7557,0.0,1.2739999999999998,0.0,0.2,-0.3274,110.845,1,34,13,3,2,90,0.49,0.24,0.1613,0.1657,0.1507,0.1412,0.1412,0.418,0.02,0.047,-0.047,-0.113,-0.112
203,165,Execute_Ready_Job,0.3,0.875,1.0,0.49,1.0,0.5211,0.7565,0.2,1.0919999999999999,0.0,-0.2,0.09080000000000002,110.9358,1,34,13,3,2,89,0.42,0.24,0.1639,0.1641,0.1508,0.1399,0.1412,0.419,0.038,0.039,-0.045,-0.121,-0.111
203,166,Execute_Ready_Job,0.3,0.875,1.0,0.42,1.0,0.5211,0.7565,0.0,2.3000000000000003,0.0,0.0,-0.23000000000000004,110.7058,2,34,13,5,5,88,0.46,0.2397,0.1624,0.1645,0.1526,0.1403,0.1405,0.414,0.024,0.037,-0.038,-0.122,-0.12
203,167,Execute_Ready_Job,0.5,0.6875,1.0,0.46,1.0,0.5211,0.7565,0.0,2.2080000000000006,0.0,0.0,-0.22080000000000008,110.485,2,34,13,4,6,88,0.46,0.2411,0.1632,0.1642,0.1516,0.1401,0.1398,0.421,0.031,0.037,-0.043,-0.122,-0.124
203,168,Execute_Ready_Job,0.4,0.625,1.0,0.46,1.0,0.5211,0.7565,0.0,2.34,0.0,0.0,-0.23399999999999999,110.251,2,34,13,6,6,87,0.39,0.2415,0.1632,0.1635,0.1522,0.1411,0.1384,0.422,0.03,0.032,-0.04,-0.115,-0.135
203,169,Execute_Ready_Job,0.6,0.625,1.0,0.39,1.0,0.5211,0.7565,0.0,1.196,3.6500000000000057,0.0,3.5304000000000055,113.7814,1,35,13,3,2,87,0.46,0.2411,0.1643,0.1635,0.1525,0.1392,0.1394,0.42,0.036,0.032,-0.038,-0.129,-0.128
203,170,Execute_Ready_Job,0.3,0.875,1.0,0.46,1.0,0.5225,0.758,0.0,1.5979999999999999,0.0,0.0,-0.1598,113.6216,1,35,13,3,4,87,0.47,0.2397,0.1621,0.1648,0.1522,0.1403,0.141,0.414,0.023,0.039,-0.04,-0.121,-0.117
203,171,Execute_Ready_Job,0.3,0.75,1.0,0.47,1.0,0.5225,0.758,0.0,1.872,2.3300000000000125,0.0,2.1428000000000127,115.76440000000001,1,36,13,4,3,86,0.52,0.2406,0.1625,0.1641,0.1523,0.1411,0.1395,0.418,0.025,0.035,-0.04,-0.116,-0.128
203,172,Execute_Ready_Job,0.4,0.8125,1.0,0.52,1.0,0.519,0.7585,0.0,1.5,0.0,0.0,-0.15000000000000002,115.6144,1,36,13,3,3,86,0.5,0.2404,0.1621,0.1649,0.151,0.1405,0.141,0.419,0.025,0.042,-0.046,-0.118,-0.115
203,173,Execute_Ready_Job,0.3,0.8125,1.0,0.5,1.0,0.519,0.7585,0.0,2.968,0.0,0.0,-0.2968,115.3176,2,36,13,6,5,85,0.53,0.2404,0.1621,0.1645,0.1517,0.1412,0.1402,0.418,0.023,0.038,-0.043,-0.115,-0.122
203,174,Execute_Ready_Job,0.6,0.6875,1.0,0.53,1.0,0.519,0.7585,0.0,0.854,3.9599999999999795,0.0,3.8745999999999796,119.19219999999999,1,37,13,1,2,86,0.61,0.2415,0.163,0.1646,0.1503,0.14,0.1406,0.425,0.032,0.042,-0.049,-0.12,-0.116
203,175,Execute_Ready_Job,0.1,0.875,1.0,0.61,1.0,0.5212,0.7579,0.0,1.8900000000000001,0.0,0.0,-0.18900000000000003,119.00319999999999,1,37,13,3,3,85,0.63,0.2403,0.1606,0.1649,0.1508,0.1433,0.1401,0.418,0.015,0.041,-0.048,-0.099,-0.122
203,176,Execute_Ready_Job,0.3,0.8125,1.0,0.63,1.0,0.5212,0.7579,0.0,4.08,0.0,0.0,-0.40800000000000003,118.59519999999999,2,37,13,6,6,84,0.68,0.2411,0.1612,0.1651,0.1497,0.1425,0.1404,0.424,0.021,0.045,-0.053,-0.102,-0.117
203,177,Execute_Ready_Job,0.6,0.625,1.0,0.68,1.0,0.5212,0.7579,0.0,5.550000000000001,0.0,0.0,-0.555,118.04019999999998,3,37,13,7,8,83,0.75,0.2429,0.1622,0.1649,0.1481,0.1419,0.1401,0.434,0.031,0.047,-0.061,-0.103,-0.116
203,178,Execute_Ready_Job,0.7,0.5,1.0,0.75,1.0,0.5212,0.7579,0.0,3.168,0.0,0.0,-0.3168,117.72339999999998,2,37,13,4,5,82,0.72,0.2441,0.1624,0.1647,0.1469,0.1426,0.1393,0.441,0.034,0.048,-0.067,-0.096,-0.119
203,179,Execute_Ready_Job,0.4,0.6875,1.0,0.72,1.0,0.5212,0.7579,0.0,1.3680000000000003,0.0,0.0,-0.13680000000000003,117.58659999999999,1,37,13,1,3,83,0.76,0.2429,0.1613,0.1648,0.148,0.1438,0.1392,0.434,0.025,0.047,-0.061,-0.09,-0.122
203,180,Execute_Ready_Job,0.1,0.8125,1.0,0.76,1.0,0.5212,0.7579,0.0,2.8,0.0,0.0,-0.27999999999999997,117.30659999999999,1,37,13,4,4,82,0.7,0.2418,0.1599,0.165,0.1485,0.1458,0.1389,0.429,0.015,0.047,-0.059,-0.077,-0.125
